 356	2.891254307169175e-04
	2.999534348528821e-01
	3.000000000000000e-01

 357	2.901254307169175e-04
	2.999537526472951e-01
	3.000000000000000e-01

 358	2.911254307169175e-04
	2.999534302938267e-01
	3.000000000000000e-01

 359	2.921254307169175e-04
	2.999537356839967e-01
	3.000000000000000e-01

 360	2.931254307169176e-04
	2.999534344107264e-01
	3.000000000000000e-01

 361	2.941254307169176e-04
	2.999537119906197e-01
	3.000000000000000e-01

 362	2.951254307169176e-04
	2.999534452073398e-01
	3.000000000000000e-01

 363	2.961254307169176e-04
	2.999536837367316e-01
	3.000000000000000e-01

 364	2.971254307169177e-04
	2.999534603700367e-01
	3.000000000000000e-01

 365	2.981254307169177e-04
	2.999536531177824e-01
	3.000000000000000e-01

 366	2.991254307169177e-04
	2.999534777581827e-01
	3.000000000000000e-01

 367	3.001254307169177e-04
	2.999536220480783e-01
	3.000000000000000e-01

 368	3.011254307169178e-04
	2.999534955883245e-01
	3.000000000000000e-01

 369	3.021254307169178e-04
	2.999535920398966e-01
	3.000000000000000e-01

 370	3.031254307169178e-04
	2.999535125470736e-01
	3.000000000000000e-01

 371	3.041254307169178e-04
	2.999535640853299e-01
	3.000000000000000e-01

 372	3.051254307169179e-04
	2.999535278261076e-01
	3.000000000000000e-01

 373	3.061254307169179e-04
	2.999535387567303e-01
	3.000000000000000e-01

 374	3.071254307169179e-04
	2.999535409946841e-01
	3.000000000000000e-01

 375	3.081254307169179e-04
	2.999535162789098e-01
	3.000000000000000e-01

 376	3.091254307169180e-04
	2.999535519084278e-01
	3.000000000000000e-01

 377	3.101254307169180e-04
	2.999534966338198e-01
	3.000000000000000e-01

 378	3.111254307169180e-04
	2.999535606815265e-01
	3.000000000000000e-01

 379	3.121254307169180e-04
	2.999534795608865e-01
	3.000000000000000e-01

 380	3.131254307169181e-04
	2.999535675904355e-01
	3.000000000000000e-01

 381	3.141254307169181e-04
	2.999534647458182e-01
	3.000000000000000e-01

 382	3.151254307169181e-04
	2.999535729285023e-01
	3.000000000000000e-01

 383	3.161254307169181e-04
	2.999534518408096e-01
	3.000000000000000e-01

 384	3.171254307169182e-04
	2.999535770165105e-01
	3.000000000000000e-01

 385	3.181254307169182e-04
	2.999534405171183e-01
	3.000000000000000e-01

 386	3.191254307169182e-04
	2.999535801089976e-01
	3.000000000000000e-01

 387	3.201254307169182e-04
	2.999534305314926e-01
	3.000000000000000e-01

 388	3.211254307169183e-04
	2.999535824253377e-01
	3.000000000000000e-01

 389	3.221254307169183e-04
	2.999534216290352e-01
	3.000000000000000e-01

 390	3.231254307169183e-04
	2.999535841503818e-01
	3.000000000000000e-01

 391	3.241254307169183e-04
	2.999534136512363e-01
	3.000000000000000e-01

 392	3.251254307169184e-04
	2.999535854200142e-01
	3.000000000000000e-01

 393	3.261254307169184e-04
	2.999534064469591e-01
	3.000000000000000e-01

 394	3.271254307169184e-04
	2.999535863146727e-01
	3.000000000000000e-01

 395	3.281254307169184e-04
	2.999533999319519e-01
	3.000000000000000e-01

 396	3.291254307169184e-04
	2.999535869228387e-01
	3.000000000000000e-01

 397	3.301254307169185e-04
	2.999533939978543e-01
	3.000000000000000e-01

 398	3.311254307169185e-04
	2.999535872741097e-01
	3.000000000000000e-01

 399	3.321254307169185e-04
	2.999533886499099e-01
	3.000000000000000e-01

 400	3.331254307169185e-04
	2.999535873466277e-01
	3.000000000000000e-01

 401	3.341254307169186e-04
	2.999533838683508e-01
	3.000000000000000e-01

 402	3.351254307169186e-04
	2.999535871512178e-01
	3.000000000000000e-01

 403	3.361254307169186e-04
	2.999533796237976e-01
	3.000000000000000e-01

 404	3.371254307169186e-04
	2.999535867022516e-01
	3.000000000000000e-01

 405	3.381254307169187e-04
	2.999533758846713e-01
	3.000000000000000e-01

 406	3.391254307169187e-04
	2.999535860158522e-01
	3.000000000000000e-01

 407	3.401254307169187e-04
	2.999533726286083e-01
	3.000000000000000e-01

 408	3.411254307169187e-04
	2.999535850755990e-01
	3.000000000000000e-01

 409	3.421254307169188e-04
	2.999533698619432e-01
	3.000000000000000e-01

 410	3.431254307169188e-04
	2.999535839088834e-01
	3.000000000000000e-01

 411	3.441254307169188e-04
	2.999533675076140e-01
	3.000000000000000e-01

 412	3.451254307169188e-04
	2.999535825548918e-01
	3.000000000000000e-01

 413	3.461254307169189e-04
	2.999533655311515e-01
	3.000000000000000e-01

 414	3.471254307169189e-04
	2.999535810574594e-01
	3.000000000000000e-01

 415	3.481254307169189e-04
	2.999533638834651e-01
	3.000000000000000e-01

 416	3.491254307169189e-04
	2.999535794171644e-01
	3.000000000000000e-01

 417	3.501254307169190e-04
	2.999533625610935e-01
	3.000000000000000e-01

 418	3.511254307169190e-04
	2.999535776344873e-01
	3.000000000000000e-01

 419	3.521254307169190e-04
	2.999533615610810e-01
	3.000000000000000e-01

 420	3.531254307169190e-04
	2.999535757150458e-01
	3.000000000000000e-01

 421	3.541254307169191e-04
	2.999533608301128e-01
	3.000000000000000e-01

 422	3.551254307169191e-04
	2.999535737027861e-01
	3.000000000000000e-01

 423	3.561254307169191e-04
	2.999533603504316e-01
	3.000000000000000e-01

 424	3.571254307169191e-04
	2.999535716053003e-01
	3.000000000000000e-01

 425	3.581254307169192e-04
	2.999533600739639e-01
	3.000000000000000e-01

 426	3.591254307169192e-04
	2.999535694582462e-01
	3.000000000000000e-01

 427	3.601254307169192e-04
	2.999533599939879e-01
	3.000000000000000e-01

 428	3.611254307169192e-04
	2.999535672506877e-01
	3.000000000000000e-01

 429	3.621254307169192e-04
	2.999533600967705e-01
	3.000000000000000e-01

 430	3.631254307169193e-04
	2.999535649975593e-01
	3.000000000000000e-01

 431	3.641254307169193e-04
	2.999533603684981e-01
	3.000000000000000e-01

 432	3.651254307169193e-04
	2.999535626896828e-01
	3.000000000000000e-01

 433	3.661254307169193e-04
	2.999533608004157e-01
	3.000000000000000e-01

 434	3.671254307169194e-04
	2.999535603726100e-01
	3.000000000000000e-01

 435	3.681254307169194e-04
	2.999533613268222e-01
	3.000000000000000e-01

 436	3.691254307169194e-04
	2.999535580576422e-01
	3.000000000000000e-01

 437	3.701254307169194e-04
	2.999533619758470e-01
	3.000000000000000e-01

 438	3.711254307169195e-04
	2.999535557187842e-01
	3.000000000000000e-01

 439	3.721254307169195e-04
	2.999533627332873e-01
	3.000000000000000e-01

 440	3.731254307169195e-04
	2.999535533913651e-01
	3.000000000000000e-01

 441	3.741254307169195e-04
	2.999533635663214e-01
	3.000000000000000e-01

 442	3.751254307169196e-04
	2.999535510592466e-01
	3.000000000000000e-01

 443	3.761254307169196e-04
	2.999533645117802e-01
	3.000000000000000e-01

 444	3.771254307169196e-04
	2.999535487084044e-01
	3.000000000000000e-01

 445	3.781254307169196e-04
	2.999533655334767e-01
	3.000000000000000e-01

 446	3.791254307169197e-04
	2.999535463801930e-01
	3.000000000000000e-01

 447	3.801254307169197e-04
	2.999533666030754e-01
	3.000000000000000e-01

 448	3.811254307169197e-04
	2.999535440866055e-01
	3.000000000000000e-01

 449	3.821254307169197e-04
	2.999533677090218e-01
	3.000000000000000e-01

 450	3.831254307169198e-04
	2.999535418228909e-01
	3.000000000000000e-01

 451	3.841254307169198e-04
	2.999533688699536e-01
	3.000000000000000e-01

 452	3.851254307169198e-04
	2.999535395765056e-01
	3.000000000000000e-01

 453	3.861254307169198e-04
	2.999533700675112e-01
	3.000000000000000e-01

 454	3.871254307169199e-04
	2.999535373455053e-01
	3.000000000000000e-01

 455	3.881254307169199e-04
	2.999533713233804e-01
	3.000000000000000e-01

 456	3.891254307169199e-04
	2.999535351417801e-01
	3.000000000000000e-01

 457	3.901254307169199e-04
	2.999533725801768e-01
	3.000000000000000e-01

 458	3.911254307169200e-04
	2.999535329982121e-01
	3.000000000000000e-01

 459	3.921254307169200e-04
	2.999533738561464e-01
	3.000000000000000e-01

 460	3.931254307169200e-04
	2.999535308755323e-01
	3.000000000000000e-01

 461	3.941254307169200e-04
	2.999533751451517e-01
	3.000000000000000e-01

 462	3.951254307169201e-04
	2.999535288098087e-01
	3.000000000000000e-01

 463	3.961254307169201e-04
	2.999533764430238e-01
	3.000000000000000e-01

 464	3.971254307169201e-04
	2.999535267695714e-01
	3.000000000000000e-01

 465	3.981254307169201e-04
	2.999533777433250e-01
	3.000000000000000e-01

 466	3.991254307169201e-04
	2.999535247904488e-01
	3.000000000000000e-01

 467	4.001254307169202e-04
	2.999533790443509e-01
	3.000000000000000e-01

 468	4.010000000000000e-04
	2.999535220646505e-01
	3.000000000000000e-01

